TRANSACTION_ID,PRODUCT_ID,CUSTOMER_ID,STORE_ID,T_DATE,QUANTITY
2309,P-1014,C-24,S-3,2023-05-22,4
2815,P-1031,C-30,S-1,2023-05-22,6
3375,P-1045,C-7,S-8,2023-05-22,6
4351,P-1052,C-37,S-4,2023-05-22,5
3940,P-1051,C-14,S-2,2023-05-22,9
4689,P-1007,C-39,S-6,2023-05-22,3
5602,P-1086,C-18,S-10,2023-05-22,1
5121,P-1051,C-19,S-6,2023-05-22,6
5316,P-1047,C-50,S-1,2023-05-22,1
5938,P-1040,C-25,S-3,2023-05-22,4
5982,P-1068,C-23,S-1,2023-05-22,2
7375,P-1064,C-48,S-7,2023-05-22,3
7137,P-1064,C-19,S-3,2023-05-22,3
8297,P-1094,C-32,S-9,2023-05-22,4
7832,P-1093,C-23,S-4,2023-05-22,6
8068,P-1085,C-44,S-9,2023-05-22,9
8645,P-1077,C-17,S-7,2023-05-22,8
9129,P-1027,C-25,S-4,2023-05-22,7
9130,P-1038,C-5,S-2,2023-05-22,8
9212,P-1055,C-35,S-8,2023-05-22,9
450,P-1025,C-2,S-5,2023-05-21,4
495,P-1053,C-12,S-6,2023-05-21,7
695,P-1010,C-39,S-9,2023-05-21,7
1626,P-1065,C-11,S-1,2023-05-21,1
1189,P-1094,C-23,S-8,2023-05-21,1
1364,P-1038,C-21,S-3,2023-05-21,3
2509,P-1056,C-50,S-9,2023-05-21,4
2526,P-1026,C-2,S-7,2023-05-21,7
2581,P-1024,C-23,S-2,2023-05-21,9
1873,P-1030,C-22,S-1,2023-05-21,8
2093,P-1016,C-38,S-5,2023-05-21,1
2253,P-1072,C-40,S-10,2023-05-21,6
2293,P-1090,C-5,S-3,2023-05-21,5
2737,P-1035,C-18,S-8,2023-05-21,9
3555,P-1019,C-39,S-7,2023-05-21,9
2796,P-1013,C-16,S-7,2023-05-21,4
3311,P-1065,C-10,S-6,2023-05-21,4
3353,P-1072,C-41,S-2,2023-05-21,3
3820,P-1033,C-32,S-6,2023-05-21,6
3850,P-1054,C-29,S-2,2023-05-21,7
4123,P-1062,C-25,S-3,2023-05-21,7
4717,P-1056,C-10,S-9,2023-05-21,8
5267,P-1087,C-7,S-8,2023-05-21,2
5666,P-1058,C-5,S-4,2023-05-21,6
5849,P-1017,C-5,S-9,2023-05-21,3
6115,P-1040,C-24,S-7,2023-05-21,8
6650,P-1084,C-42,S-10,2023-05-21,6
7377,P-1022,C-29,S-6,2023-05-21,4
7540,P-1062,C-16,S-8,2023-05-21,8
7222,P-1022,C-15,S-9,2023-05-21,4
7252,P-1070,C-27,S-6,2023-05-21,4
7325,P-1040,C-10,S-5,2023-05-21,9
8405,P-1036,C-32,S-2,2023-05-21,8
7880,P-1005,C-20,S-3,2023-05-21,9
9753,P-1064,C-41,S-4,2023-05-21,7
9790,P-1021,C-16,S-5,2023-05-21,7
123,P-1032,C-27,S-2,2023-05-20,7
228,P-1057,C-4,S-6,2023-05-20,7
894,P-1086,C-45,S-7,2023-05-20,5
3433,P-1092,C-15,S-9,2023-05-20,10
3482,P-1001,C-10,S-7,2023-05-20,7
3645,P-1028,C-48,S-9,2023-05-20,9
3654,P-1097,C-25,S-5,2023-05-20,9
3238,P-1063,C-2,S-1,2023-05-20,7
3388,P-1031,C-44,S-3,2023-05-20,5
3923,P-1037,C-47,S-2,2023-05-20,5
3967,P-1041,C-49,S-9,2023-05-20,4
4074,P-1005,C-49,S-2,2023-05-20,4
4241,P-1045,C-35,S-10,2023-05-20,6
5654,P-1016,C-43,S-7,2023-05-20,5
4903,P-1027,C-22,S-7,2023-05-20,6
5218,P-1094,C-39,S-1,2023-05-20,4
6411,P-1061,C-46,S-10,2023-05-20,7
5704,P-1084,C-50,S-10,2023-05-20,1
5815,P-1021,C-2,S-6,2023-05-20,9
6646,P-1070,C-32,S-2,2023-05-20,10
6781,P-1023,C-30,S-8,2023-05-20,8
7143,P-1074,C-8,S-3,2023-05-20,3
7166,P-1027,C-44,S-7,2023-05-20,8
7660,P-1068,C-48,S-7,2023-05-20,2
7742,P-1066,C-35,S-3,2023-05-20,4
235,P-1004,C-44,S-2,2023-05-19,7
455,P-1010,C-7,S-9,2023-05-19,6
1540,P-1021,C-31,S-6,2023-05-19,4
847,P-1095,C-13,S-8,2023-05-19,2
1216,P-1035,C-39,S-7,2023-05-19,5
1392,P-1064,C-28,S-2,2023-05-19,3
1724,P-1008,C-39,S-7,2023-05-19,2
1802,P-1049,C-14,S-4,2023-05-19,1
2356,P-1069,C-11,S-6,2023-05-19,5
3598,P-1073,C-27,S-6,2023-05-19,9
3130,P-1002,C-10,S-4,2023-05-19,7
4012,P-1001,C-17,S-1,2023-05-19,10
4166,P-1059,C-30,S-5,2023-05-19,10
5179,P-1016,C-18,S-7,2023-05-19,7
5743,P-1017,C-16,S-4,2023-05-19,7
5762,P-1031,C-31,S-1,2023-05-19,9
6608,P-1067,C-22,S-4,2023-05-19,8
7548,P-1064,C-23,S-9,2023-05-19,3
6901,P-1024,C-35,S-3,2023-05-19,8
7731,P-1093,C-38,S-7,2023-05-19,7
9600,P-1018,C-42,S-2,2023-05-19,4
8759,P-1057,C-30,S-8,2023-05-19,3
252,P-1071,C-17,S-8,2023-05-18,8
868,P-1055,C-26,S-2,2023-05-18,1
917,P-1047,C-16,S-1,2023-05-18,4
1330,P-1047,C-25,S-6,2023-05-18,9
1424,P-1000,C-28,S-2,2023-05-18,4
1772,P-1043,C-6,S-9,2023-05-18,3
1846,P-1019,C-6,S-6,2023-05-18,10
2038,P-1075,C-43,S-2,2023-05-18,9
3532,P-1078,C-32,S-8,2023-05-18,1
3583,P-1003,C-9,S-7,2023-05-18,2
3584,P-1030,C-42,S-2,2023-05-18,4
3064,P-1065,C-14,S-10,2023-05-18,5
4469,P-1073,C-11,S-3,2023-05-18,2
6470,P-1038,C-33,S-1,2023-05-18,4
5804,P-1069,C-29,S-2,2023-05-18,7
5838,P-1042,C-16,S-9,2023-05-18,1
5946,P-1021,C-47,S-9,2023-05-18,3
6119,P-1010,C-5,S-8,2023-05-18,9
7715,P-1024,C-45,S-6,2023-05-18,6
7984,P-1009,C-39,S-9,2023-05-18,4
8570,P-1055,C-28,S-10,2023-05-18,10
8624,P-1024,C-48,S-3,2023-05-18,8
9570,P-1027,C-44,S-6,2023-05-18,9
8862,P-1045,C-20,S-7,2023-05-18,2
9256,P-1046,C-45,S-7,2023-05-18,8
9732,P-1044,C-37,S-2,2023-05-18,7
269,P-1018,C-29,S-7,2023-05-17,5
1500,P-1081,C-40,S-1,2023-05-17,6
1526,P-1048,C-37,S-7,2023-05-17,7
1535,P-1052,C-6,S-3,2023-05-17,8
1666,P-1097,C-46,S-4,2023-05-17,5
827,P-1021,C-1,S-10,2023-05-17,4
1192,P-1023,C-35,S-1,2023-05-17,4
2416,P-1068,C-23,S-8,2023-05-17,1
2575,P-1071,C-43,S-1,2023-05-17,1
3442,P-1007,C-45,S-4,2023-05-17,7
3670,P-1052,C-40,S-8,2023-05-17,2
3186,P-1041,C-20,S-7,2023-05-17,4
4071,P-1064,C-8,S-4,2023-05-17,6
4634,P-1060,C-15,S-9,2023-05-17,8
5582,P-1068,C-15,S-3,2023-05-17,4
4849,P-1064,C-14,S-2,2023-05-17,1
6335,P-1079,C-41,S-2,2023-05-17,7
5768,P-1004,C-38,S-3,2023-05-17,8
5795,P-1062,C-35,S-3,2023-05-17,7
5819,P-1013,C-3,S-4,2023-05-17,7
6147,P-1030,C-5,S-7,2023-05-17,6
6946,P-1019,C-2,S-10,2023-05-17,1
7004,P-1004,C-49,S-7,2023-05-17,3
7655,P-1079,C-15,S-7,2023-05-17,6
9393,P-1028,C-13,S-4,2023-05-17,9
8735,P-1025,C-2,S-10,2023-05-17,9
8982,P-1023,C-11,S-2,2023-05-17,7
9735,P-1028,C-42,S-3,2023-05-17,10
9906,P-1019,C-33,S-1,2023-05-17,9
9991,P-1056,C-11,S-5,2023-05-17,10
154,P-1017,C-7,S-10,2023-05-16,7
1475,P-1068,C-23,S-6,2023-05-16,3
1635,P-1023,C-27,S-1,2023-05-16,3
1134,P-1095,C-50,S-4,2023-05-16,7
1308,P-1089,C-48,S-2,2023-05-16,7
2374,P-1040,C-4,S-10,2023-05-16,5
1935,P-1040,C-17,S-2,2023-05-16,9
1941,P-1051,C-48,S-1,2023-05-16,1
2042,P-1022,C-3,S-5,2023-05-16,5
3546,P-1060,C-33,S-2,2023-05-16,7
2806,P-1010,C-23,S-2,2023-05-16,9
3062,P-1062,C-26,S-5,2023-05-16,9
3241,P-1045,C-7,S-9,2023-05-16,8
4621,P-1018,C-8,S-5,2023-05-16,6
5453,P-1068,C-15,S-2,2023-05-16,5
5298,P-1091,C-7,S-5,2023-05-16,9
6464,P-1066,C-16,S-7,2023-05-16,10
6494,P-1003,C-25,S-7,2023-05-16,9
5718,P-1089,C-13,S-3,2023-05-16,10
6827,P-1086,C-16,S-5,2023-05-16,4
6865,P-1000,C-15,S-8,2023-05-16,7
7296,P-1012,C-7,S-5,2023-05-16,5
9916,P-1086,C-23,S-4,2023-05-16,4
563,P-1028,C-10,S-1,2023-05-15,7
601,P-1063,C-40,S-8,2023-05-15,1
516,P-1016,C-23,S-9,2023-05-15,6
756,P-1042,C-38,S-9,2023-05-15,7
1055,P-1019,C-5,S-2,2023-05-15,7
2583,P-1058,C-34,S-6,2023-05-15,6
1995,P-1090,C-49,S-8,2023-05-15,8
2098,P-1077,C-37,S-9,2023-05-15,6
2870,P-1071,C-39,S-7,2023-05-15,9
3100,P-1094,C-8,S-8,2023-05-15,8
3227,P-1085,C-31,S-8,2023-05-15,9
3334,P-1021,C-48,S-3,2023-05-15,5
4412,P-1036,C-30,S-2,2023-05-15,7
4598,P-1035,C-41,S-5,2023-05-15,9
3913,P-1015,C-15,S-10,2023-05-15,7
4320,P-1097,C-33,S-9,2023-05-15,4
4825,P-1075,C-49,S-1,2023-05-15,6
5077,P-1034,C-6,S-5,2023-05-15,4
6461,P-1063,C-4,S-5,2023-05-15,6
6462,P-1047,C-1,S-4,2023-05-15,3
6472,P-1042,C-41,S-1,2023-05-15,2
6574,P-1071,C-33,S-8,2023-05-15,3
5944,P-1074,C-7,S-1,2023-05-15,1
5994,P-1034,C-23,S-7,2023-05-15,7
6898,P-1060,C-43,S-7,2023-05-15,3
8412,P-1009,C-8,S-9,2023-05-15,6
7652,P-1049,C-23,S-5,2023-05-15,4
8628,P-1011,C-19,S-9,2023-05-15,7
8631,P-1045,C-22,S-10,2023-05-15,7
8893,P-1010,C-27,S-8,2023-05-15,3
9904,P-1061,C-24,S-4,2023-05-15,2
625,P-1040,C-45,S-6,2023-05-14,8
510,P-1008,C-25,S-6,2023-05-14,4
799,P-1058,C-27,S-7,2023-05-14,2
918,P-1038,C-25,S-10,2023-05-14,5
1047,P-1071,C-43,S-7,2023-05-14,4
1174,P-1011,C-7,S-4,2023-05-14,5
1289,P-1092,C-22,S-10,2023-05-14,9
3585,P-1054,C-45,S-6,2023-05-14,2
3687,P-1038,C-20,S-9,2023-05-14,10
2969,P-1018,C-45,S-10,2023-05-14,10
3299,P-1015,C-12,S-8,2023-05-14,4
4566,P-1001,C-25,S-5,2023-05-14,4
4278,P-1069,C-14,S-10,2023-05-14,2
4722,P-1048,C-22,S-2,2023-05-14,5
4983,P-1010,C-32,S-6,2023-05-14,8
6526,P-1028,C-34,S-9,2023-05-14,5
5717,P-1055,C-40,S-5,2023-05-14,7
5973,P-1076,C-21,S-5,2023-05-14,8
6020,P-1009,C-25,S-6,2023-05-14,9
6123,P-1063,C-18,S-5,2023-05-14,5
6680,P-1054,C-37,S-10,2023-05-14,3
6734,P-1006,C-16,S-6,2023-05-14,2
6963,P-1001,C-47,S-2,2023-05-14,9
8441,P-1084,C-16,S-2,2023-05-14,4
8084,P-1001,C-42,S-10,2023-05-14,2
8234,P-1071,C-2,S-1,2023-05-14,7
8286,P-1067,C-30,S-6,2023-05-14,8
9591,P-1037,C-11,S-2,2023-05-14,9
8723,P-1022,C-9,S-2,2023-05-14,5
9777,P-1086,C-5,S-2,2023-05-14,8
567,P-1017,C-21,S-2,2023-05-13,6
263,P-1021,C-21,S-8,2023-05-13,1
1731,P-1088,C-8,S-4,2023-05-13,10
3072,P-1095,C-35,S-5,2023-05-13,5
3153,P-1096,C-38,S-3,2023-05-13,8
3366,P-1089,C-48,S-4,2023-05-13,8
3790,P-1002,C-49,S-6,2023-05-13,3
3805,P-1024,C-18,S-8,2023-05-13,6
5569,P-1037,C-30,S-8,2023-05-13,7
4810,P-1087,C-30,S-8,2023-05-13,3
5246,P-1062,C-17,S-2,2023-05-13,5
6437,P-1006,C-18,S-2,2023-05-13,2
5974,P-1034,C-3,S-7,2023-05-13,9
6136,P-1098,C-50,S-2,2023-05-13,8
6925,P-1063,C-6,S-6,2023-05-13,2
7100,P-1074,C-36,S-2,2023-05-13,6
7865,P-1084,C-43,S-1,2023-05-13,5
8056,P-1020,C-13,S-3,2023-05-13,4
8569,P-1069,C-17,S-10,2023-05-13,3
9616,P-1027,C-19,S-5,2023-05-13,9
8991,P-1006,C-38,S-5,2023-05-13,7
8996,P-1066,C-40,S-7,2023-05-13,6
1112,P-1066,C-20,S-8,2023-05-12,8
2558,P-1086,C-47,S-9,2023-05-12,4
2571,P-1050,C-11,S-6,2023-05-12,1
2235,P-1085,C-30,S-10,2023-05-12,2
2332,P-1003,C-37,S-9,2023-05-12,1
2357,P-1011,C-16,S-10,2023-05-12,4
2889,P-1011,C-24,S-5,2023-05-12,4
3156,P-1094,C-19,S-7,2023-05-12,6
3157,P-1058,C-32,S-6,2023-05-12,7
4487,P-1064,C-48,S-3,2023-05-12,4
4547,P-1080,C-14,S-4,2023-05-12,9
3823,P-1074,C-47,S-10,2023-05-12,9
3949,P-1051,C-43,S-8,2023-05-12,3
3961,P-1012,C-27,S-3,2023-05-12,4
4703,P-1021,C-9,S-2,2023-05-12,7
5540,P-1033,C-28,S-9,2023-05-12,2
5106,P-1083,C-31,S-5,2023-05-12,10
5244,P-1024,C-31,S-6,2023-05-12,8
6047,P-1029,C-3,S-6,2023-05-12,7
8263,P-1037,C-10,S-4,2023-05-12,3
9613,P-1097,C-37,S-9,2023-05-12,9
9789,P-1042,C-23,S-8,2023-05-12,3
313,P-1003,C-40,S-5,2023-05-11,5
1530,P-1006,C-48,S-2,2023-05-11,2
1537,P-1068,C-43,S-5,2023-05-11,5
1305,P-1023,C-40,S-1,2023-05-11,2
1324,P-1072,C-22,S-3,2023-05-11,3
2532,P-1057,C-35,S-8,2023-05-11,9
2547,P-1083,C-17,S-4,2023-05-11,2
3473,P-1060,C-1,S-2,2023-05-11,9
3266,P-1019,C-25,S-2,2023-05-11,4
3706,P-1020,C-20,S-5,2023-05-11,6
3896,P-1086,C-22,S-1,2023-05-11,1
4092,P-1007,C-16,S-9,2023-05-11,10
4639,P-1044,C-18,S-9,2023-05-11,9
4874,P-1067,C-29,S-7,2023-05-11,3
4955,P-1036,C-12,S-9,2023-05-11,7
5361,P-1065,C-50,S-7,2023-05-11,10
6100,P-1087,C-14,S-3,2023-05-11,9
6267,P-1059,C-49,S-10,2023-05-11,8
6854,P-1040,C-26,S-2,2023-05-11,9
8407,P-1076,C-37,S-4,2023-05-11,10
7647,P-1087,C-46,S-6,2023-05-11,4
9512,P-1098,C-8,S-5,2023-05-11,8
8775,P-1064,C-35,S-3,2023-05-11,8
8869,P-1052,C-12,S-6,2023-05-11,3
9298,P-1096,C-48,S-4,2023-05-11,7
234,P-1017,C-35,S-10,2023-05-10,8
378,P-1030,C-26,S-6,2023-05-10,8
508,P-1053,C-38,S-7,2023-05-10,9
2432,P-1092,C-35,S-7,2023-05-10,6
2516,P-1076,C-16,S-3,2023-05-10,2
1920,P-1010,C-30,S-6,2023-05-10,1
3163,P-1004,C-26,S-3,2023-05-10,10
4413,P-1061,C-32,S-9,2023-05-10,1
4483,P-1018,C-6,S-2,2023-05-10,8
4529,P-1082,C-20,S-2,2023-05-10,9
4199,P-1002,C-25,S-8,2023-05-10,1
5597,P-1023,C-35,S-3,2023-05-10,4
4866,P-1001,C-43,S-7,2023-05-10,6
6349,P-1069,C-37,S-8,2023-05-10,3
5721,P-1023,C-16,S-4,2023-05-10,6
6154,P-1016,C-38,S-6,2023-05-10,8
6206,P-1022,C-26,S-4,2023-05-10,7
6291,P-1088,C-3,S-7,2023-05-10,3
6664,P-1065,C-29,S-5,2023-05-10,3
6921,P-1088,C-18,S-3,2023-05-10,10
7735,P-1081,C-32,S-5,2023-05-10,10
7744,P-1029,C-27,S-3,2023-05-10,3
7839,P-1065,C-44,S-5,2023-05-10,4
9532,P-1017,C-16,S-1,2023-05-10,7
8785,P-1096,C-35,S-6,2023-05-10,9
9139,P-1038,C-19,S-4,2023-05-10,3
9636,P-1046,C-10,S-1,2023-05-10,1
9842,P-1009,C-2,S-3,2023-05-10,10
560,P-1090,C-31,S-9,2023-05-09,4
227,P-1075,C-39,S-8,2023-05-09,2
719,P-1017,C-38,S-8,2023-05-09,6
1579,P-1012,C-1,S-1,2023-05-09,8
902,P-1032,C-38,S-2,2023-05-09,3
1283,P-1036,C-21,S-5,2023-05-09,8
2535,P-1018,C-20,S-9,2023-05-09,3
2662,P-1015,C-42,S-7,2023-05-09,4
4432,P-1021,C-21,S-10,2023-05-09,2
4653,P-1019,C-26,S-10,2023-05-09,7
5441,P-1082,C-8,S-8,2023-05-09,4
5490,P-1036,C-35,S-8,2023-05-09,7
5129,P-1086,C-6,S-2,2023-05-09,5
5855,P-1011,C-1,S-2,2023-05-09,9
6127,P-1063,C-21,S-7,2023-05-09,9
7444,P-1068,C-21,S-7,2023-05-09,6
7499,P-1018,C-33,S-4,2023-05-09,6
6785,P-1011,C-47,S-7,2023-05-09,2
6941,P-1084,C-42,S-2,2023-05-09,10
6956,P-1003,C-9,S-5,2023-05-09,6
7016,P-1012,C-35,S-8,2023-05-09,2
7307,P-1044,C-12,S-7,2023-05-09,6
8298,P-1088,C-18,S-9,2023-05-09,5
8519,P-1039,C-25,S-5,2023-05-09,9
7972,P-1027,C-7,S-5,2023-05-09,8
9039,P-1049,C-25,S-6,2023-05-09,4
9963,P-1010,C-44,S-4,2023-05-09,7
387,P-1047,C-34,S-10,2023-05-08,7
800,P-1027,C-36,S-9,2023-05-08,10
1056,P-1051,C-38,S-7,2023-05-08,10
2442,P-1097,C-34,S-8,2023-05-08,9
3608,P-1005,C-4,S-8,2023-05-08,4
3269,P-1053,C-9,S-7,2023-05-08,5
5005,P-1090,C-8,S-6,2023-05-08,9
5276,P-1022,C-43,S-4,2023-05-08,7
6520,P-1065,C-27,S-5,2023-05-08,10
6679,P-1034,C-4,S-8,2023-05-08,1
7501,P-1055,C-5,S-7,2023-05-08,2
6736,P-1095,C-7,S-7,2023-05-08,7
6825,P-1087,C-24,S-5,2023-05-08,8
8440,P-1001,C-29,S-1,2023-05-08,6
8451,P-1074,C-14,S-3,2023-05-08,2
8113,P-1081,C-43,S-8,2023-05-08,4
8200,P-1009,C-19,S-8,2023-05-08,2
8672,P-1016,C-34,S-5,2023-05-08,8
9555,P-1070,C-22,S-3,2023-05-08,5
8902,P-1089,C-3,S-7,2023-05-08,6
9227,P-1069,C-9,S-3,2023-05-08,4
9796,P-1010,C-10,S-9,2023-05-08,6
54,P-1033,C-35,S-5,2023-05-07,5
492,P-1072,C-16,S-2,2023-05-07,3
1561,P-1024,C-30,S-9,2023-05-07,3
1577,P-1027,C-1,S-6,2023-05-07,9
987,P-1015,C-10,S-7,2023-05-07,5
1217,P-1075,C-45,S-6,2023-05-07,9
1219,P-1051,C-44,S-9,2023-05-07,10
2228,P-1066,C-25,S-4,2023-05-07,6
2336,P-1010,C-17,S-4,2023-05-07,6
3014,P-1022,C-41,S-3,2023-05-07,9
4369,P-1072,C-41,S-1,2023-05-07,9
4152,P-1044,C-5,S-6,2023-05-07,9
5416,P-1095,C-38,S-7,2023-05-07,8
5462,P-1037,C-44,S-2,2023-05-07,6
5020,P-1023,C-34,S-10,2023-05-07,2
5032,P-1016,C-37,S-5,2023-05-07,3
5140,P-1037,C-2,S-7,2023-05-07,6
5302,P-1087,C-11,S-4,2023-05-07,1
5345,P-1041,C-46,S-5,2023-05-07,2
6508,P-1028,C-26,S-9,2023-05-07,7
6004,P-1095,C-48,S-8,2023-05-07,2
7800,P-1046,C-23,S-10,2023-05-07,7
8152,P-1053,C-48,S-8,2023-05-07,7
8258,P-1021,C-33,S-3,2023-05-07,4
8821,P-1086,C-29,S-4,2023-05-07,7
9765,P-1060,C-46,S-6,2023-05-07,2
1611,P-1038,C-21,S-9,2023-05-06,7
824,P-1011,C-30,S-2,2023-05-06,8
2514,P-1037,C-18,S-2,2023-05-06,4
2176,P-1032,C-43,S-2,2023-05-06,5
3519,P-1007,C-27,S-5,2023-05-06,5
2795,P-1038,C-36,S-5,2023-05-06,4
3284,P-1093,C-8,S-10,2023-05-06,6
4453,P-1060,C-3,S-5,2023-05-06,9
4677,P-1024,C-16,S-8,2023-05-06,5
4803,P-1097,C-22,S-8,2023-05-06,10
4804,P-1007,C-5,S-7,2023-05-06,2
6460,P-1042,C-30,S-6,2023-05-06,2
6500,P-1074,C-35,S-9,2023-05-06,4
6053,P-1028,C-38,S-8,2023-05-06,4
6879,P-1026,C-2,S-3,2023-05-06,10
7274,P-1071,C-16,S-5,2023-05-06,6
8307,P-1071,C-35,S-4,2023-05-06,7
7771,P-1062,C-24,S-4,2023-05-06,4
7911,P-1040,C-22,S-8,2023-05-06,9
8643,P-1092,C-23,S-5,2023-05-06,4
9687,P-1016,C-39,S-4,2023-05-06,8
9836,P-1041,C-36,S-7,2023-05-06,3
9844,P-1064,C-14,S-2,2023-05-06,9
9957,P-1074,C-43,S-5,2023-05-06,4
9985,P-1023,C-30,S-3,2023-05-06,6
641,P-1084,C-26,S-5,2023-05-05,8
239,P-1038,C-17,S-4,2023-05-05,8
758,P-1067,C-13,S-4,2023-05-05,3
1353,P-1089,C-43,S-6,2023-05-05,7
1366,P-1047,C-42,S-6,2023-05-05,7
1371,P-1057,C-3,S-6,2023-05-05,4
3688,P-1092,C-22,S-4,2023-05-05,5
2933,P-1052,C-37,S-5,2023-05-05,6
2999,P-1048,C-49,S-8,2023-05-05,10
3370,P-1069,C-50,S-1,2023-05-05,3
4563,P-1003,C-23,S-8,2023-05-05,2
3893,P-1027,C-29,S-2,2023-05-05,5
4251,P-1074,C-30,S-2,2023-05-05,4
4742,P-1024,C-1,S-2,2023-05-05,3
4870,P-1058,C-12,S-5,2023-05-05,3
5015,P-1014,C-44,S-9,2023-05-05,3
6351,P-1095,C-5,S-8,2023-05-05,7
6705,P-1011,C-37,S-2,2023-05-05,2
8597,P-1075,C-20,S-7,2023-05-05,2
9720,P-1083,C-22,S-4,2023-05-05,9
9771,P-1052,C-16,S-1,2023-05-05,10
9803,P-1012,C-27,S-6,2023-05-05,5
9926,P-1073,C-6,S-10,2023-05-05,1
533,P-1050,C-44,S-5,2023-05-04,2
205,P-1076,C-4,S-7,2023-05-04,7
681,P-1068,C-25,S-3,2023-05-04,9
729,P-1027,C-20,S-9,2023-05-04,5
783,P-1025,C-19,S-4,2023-05-04,1
1145,P-1099,C-16,S-9,2023-05-04,4
1438,P-1036,C-45,S-3,2023-05-04,4
2702,P-1085,C-25,S-8,2023-05-04,3
3438,P-1035,C-33,S-4,2023-05-04,8
3799,P-1064,C-29,S-10,2023-05-04,4
3846,P-1029,C-42,S-7,2023-05-04,4
6398,P-1096,C-33,S-3,2023-05-04,6
6439,P-1061,C-24,S-4,2023-05-04,6
6050,P-1006,C-50,S-10,2023-05-04,2
6103,P-1058,C-42,S-2,2023-05-04,6
6673,P-1080,C-39,S-9,2023-05-04,6
8369,P-1025,C-7,S-7,2023-05-04,7
8522,P-1043,C-3,S-6,2023-05-04,8
7787,P-1006,C-18,S-8,2023-05-04,3
8578,P-1027,C-32,S-2,2023-05-04,5
8590,P-1026,C-10,S-4,2023-05-04,8
9048,P-1006,C-22,S-9,2023-05-04,4
9077,P-1016,C-5,S-8,2023-05-04,5
1461,P-1024,C-36,S-3,2023-05-03,7
1486,P-1039,C-34,S-4,2023-05-03,9
1555,P-1050,C-31,S-7,2023-05-03,2
1029,P-1084,C-16,S-4,2023-05-03,7
1061,P-1020,C-39,S-7,2023-05-03,6
1385,P-1064,C-23,S-3,2023-05-03,8
2529,P-1027,C-13,S-1,2023-05-03,4
2617,P-1090,C-49,S-2,2023-05-03,7
2048,P-1068,C-32,S-7,2023-05-03,10
2836,P-1045,C-47,S-6,2023-05-03,3
2959,P-1092,C-47,S-9,2023-05-03,5
3117,P-1074,C-8,S-7,2023-05-03,2
3230,P-1092,C-44,S-3,2023-05-03,1
4346,P-1052,C-36,S-8,2023-05-03,7
4637,P-1057,C-40,S-9,2023-05-03,9
5576,P-1061,C-44,S-4,2023-05-03,6
4795,P-1030,C-3,S-5,2023-05-03,6
5382,P-1004,C-44,S-1,2023-05-03,3
5684,P-1003,C-35,S-10,2023-05-03,7
5978,P-1005,C-3,S-6,2023-05-03,7
6181,P-1055,C-25,S-5,2023-05-03,5
6935,P-1047,C-15,S-3,2023-05-03,2
7837,P-1075,C-37,S-8,2023-05-03,5
8905,P-1028,C-1,S-3,2023-05-03,5
9653,P-1016,C-43,S-2,2023-05-03,5
253,P-1086,C-25,S-9,2023-05-02,5
962,P-1064,C-32,S-9,2023-05-02,8
1883,P-1001,C-31,S-10,2023-05-02,10
1904,P-1099,C-14,S-2,2023-05-02,1
1986,P-1067,C-46,S-5,2023-05-02,10
3596,P-1089,C-30,S-9,2023-05-02,2
2828,P-1079,C-34,S-9,2023-05-02,3
3333,P-1043,C-42,S-5,2023-05-02,8
3384,P-1025,C-6,S-6,2023-05-02,6
3811,P-1059,C-24,S-2,2023-05-02,7
3829,P-1014,C-29,S-4,2023-05-02,6
4627,P-1003,C-17,S-6,2023-05-02,9
5435,P-1050,C-19,S-2,2023-05-02,6
5030,P-1071,C-16,S-5,2023-05-02,9
5363,P-1095,C-24,S-10,2023-05-02,8
6449,P-1014,C-20,S-9,2023-05-02,10
6573,P-1081,C-47,S-5,2023-05-02,6
5832,P-1064,C-9,S-9,2023-05-02,8
7139,P-1022,C-40,S-4,2023-05-02,8
8466,P-1070,C-2,S-9,2023-05-02,9
8504,P-1098,C-22,S-8,2023-05-02,3
8582,P-1079,C-7,S-3,2023-05-02,1
8608,P-1058,C-29,S-8,2023-05-02,3
8883,P-1013,C-6,S-5,2023-05-02,8
9017,P-1037,C-34,S-8,2023-05-02,4
12,P-1037,C-44,S-9,2023-05-01,3
392,P-1073,C-11,S-1,2023-05-01,2
1329,P-1096,C-21,S-10,2023-05-01,10
1735,P-1081,C-15,S-10,2023-05-01,8
1782,P-1057,C-23,S-4,2023-05-01,3
2640,P-1052,C-46,S-6,2023-05-01,5
3464,P-1064,C-13,S-4,2023-05-01,9
2899,P-1051,C-29,S-3,2023-05-01,9
3906,P-1069,C-36,S-1,2023-05-01,3
4643,P-1010,C-11,S-10,2023-05-01,8
6521,P-1049,C-37,S-4,2023-05-01,10
5746,P-1008,C-1,S-1,2023-05-01,4
5775,P-1078,C-44,S-3,2023-05-01,2
6269,P-1091,C-40,S-8,2023-05-01,3
7570,P-1031,C-48,S-8,2023-05-01,9
7080,P-1043,C-46,S-3,2023-05-01,6
7853,P-1048,C-27,S-9,2023-05-01,4
7946,P-1035,C-12,S-9,2023-05-01,9
8583,P-1095,C-24,S-4,2023-05-01,7
9515,P-1025,C-11,S-5,2023-05-01,7
9166,P-1036,C-38,S-9,2023-05-01,8
9224,P-1082,C-6,S-2,2023-05-01,3
9891,P-1045,C-13,S-3,2023-05-01,6
535,P-1065,C-10,S-7,2023-04-30,10
